Wall time,Step,Value
1720911334.916594,100000,-5.976682662963867
1720911434.2253342,200000,-0.49837708473205566
1720911537.8754873,300000,-0.3737626075744629
1720911635.399375,400000,-0.33384597301483154
1720911728.2816634,500000,-0.3225497007369995
1720911818.1032596,600000,-0.1956905573606491
1720911912.2004318,700000,-0.15514779090881348
1720912003.8489046,800000,0.19848930835723877
1720912102.8003705,900000,0.9334151744842529
1720912201.0647979,1000000,1.8142260313034058
1720912290.7385576,1100000,2.295726776123047
1720912380.011585,1200000,2.6873152256011963
1720912475.2701757,1300000,3.1601572036743164
1720912564.1668851,1400000,3.713545083999634
1720912658.4028711,1500000,3.9677369594573975
1720912759.114813,1600000,4.4123148918151855
1720912857.77226,1700000,5.004852294921875
1720912934.0262113,1800000,5.172175407409668
1720913006.4222355,1900000,5.639392852783203
1720913072.8385518,2000000,6.484198570251465
1720913143.0676885,2100000,14.400705337524414
1720913216.7617035,2200000,15.248191833496094
1720913308.306943,2300000,15.239019393920898
1720913404.9822881,2400000,15.868097305297852
1720913499.1006186,2500000,15.720232963562012
1720913593.759403,2600000,15.516212463378906
1720913690.3866005,2700000,15.855255126953125
1720913787.799019,2800000,15.968177795410156
1720913886.1325135,2900000,16.26150894165039
1720913986.3562312,3000000,15.975532531738281
1720914079.5577612,3100000,16.491710662841797
1720914175.0077615,3200000,16.52273941040039
1720914226.6656516,3300000,16.228864669799805
1720914314.4482362,3400000,16.496843338012695
1720914403.660015,3500000,16.128904342651367
1720914495.9281015,3600000,16.223960876464844
1720914583.2240837,3700000,16.41638946533203
1720914671.7897596,3800000,16.571216583251953
1720914766.6604657,3900000,16.40093231201172
1720914869.1105669,4000000,16.117164611816406
1720914965.010538,4100000,16.3475284576416
1720915055.6791172,4200000,16.364784240722656
1720915143.9321165,4300000,15.691651344299316
1720915234.3677514,4400000,16.56667709350586
1720915324.2564692,4500000,16.420015335083008
1720915415.9575467,4600000,16.373035430908203
1720915507.417558,4700000,16.487957000732422
1720915596.8132663,4800000,16.71286964416504
1720915686.3404062,4900000,15.935636520385742
1720915765.9129074,5000000,16.119640350341797
